des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2024 JK17,8,2460441.937567694,2024-May-11 10:30,0.0320134997016769,0.0318891258451119,0.0321378727451401,14.0066986224978,14.0007552141482,< 00:01,24.68
2021 JX3,1,2460442.033953818,2024-May-11 12:49,0.067995449373851,0.0643441443345651,0.0717271144831569,15.7972595598202,15.7947787992179,01:58,25.34
2024 JK15,3,2460442.174919882,2024-May-11 16:12,0.00891791156040069,0.00888902908161228,0.00894679380941945,22.0252024644782,22.0116329881117,< 00:01,26.05
2024 KD2,2,2460442.896611597,2024-May-12 09:31,0.044223139368644,0.0440560565003656,0.044390225914018,22.3205568543057,22.3178573499959,00:18,22.99
2024 JN,5,2460443.148080611,2024-May-12 15:33,0.0112890373886233,0.0112684461243257,0.0113096252441829,3.25821480209389,3.18495156636419,< 00:01,28.26
2024 JL8,1,2460443.182680420,2024-May-12 16:23,0.0905090847785522,0.0858033076226353,0.0952147446586656,15.5629329757571,15.5610412632642,00:06,24.72
2024 JB2,7,2460443.703677255,2024-May-13 04:53,0.0296595449371583,0.0294832092955613,0.0298358793773507,17.7146174861474,17.7095454975126,< 00:01,23.42
2024 JQ12,3,2460443.973290683,2024-May-13 11:22,0.0119600575013701,0.0119481145251975,0.0119719991832683,2.96104286728467,2.8848244136115,< 00:01,28.49
2024 JP16,2,2460444.394356255,2024-May-13 21:28,0.0315819358719825,0.0313764497258767,0.0317874063724599,5.38491808596034,5.36922791495764,00:03,26.42
2024 JO3,2,2460444.435199660,2024-May-13 22:27,0.0604636862095551,0.0598914709176938,0.061035890447952,9.25656391862169,9.25180202538571,00:02,24.79
2024 JP10,3,2460444.466841703,2024-May-13 23:12,0.0481222166211894,0.0478661921821427,0.0483782405920944,25.3260848107205,25.3238984721203,< 00:01,23.60
2024 KA,2,2460444.519633082,2024-May-14 00:28,0.038040675355892,0.0376874357664089,0.0383939127359363,19.7926294580226,19.7890903039116,< 00:01,25.17
2015 KJ19,39,2460444.613354400,2024-May-14 02:43,0.0403924188950504,0.0403921914827883,0.0403926463073171,23.1041371207866,23.1012818350331,< 00:01,22.51
2024 KB2,3,2460444.763594463,2024-May-14 06:20,0.0537934827081004,0.0536310158427144,0.0539559508859821,16.0603400218697,16.0572556291886,00:10,23.53
2014 WF6,20,2460444.904489129,2024-May-14 09:42,0.018317763455679,0.0183176584553964,0.0183178684559616,18.9228440739932,18.9151555718957,< 00:01,24.41
2024 JN16,6,2460444.909244027,2024-May-14 09:49,0.000166961984280547,0.000166911445035857,0.000167012519658748,9.26326852948483,7.34104529723514,< 00:01,29.59
2024 JW6,4,2460445.220574771,2024-May-14 17:18,0.0145510376359856,0.0145126760554192,0.0145893982223624,8.5792875403686,8.55791734958576,< 00:01,26.66
2024 JD15,2,2460445.417317087,2024-May-14 22:01,0.0112838195824117,0.0112283334478358,0.0113393050487454,19.4967836809894,19.4846685474794,< 00:01,26.86
2024 JZ16,2,2460445.469753474,2024-May-14 23:16,0.0698079691702241,0.0688908767081688,0.0707250582420258,23.2780410540479,23.2764013094089,< 00:01,23.76
2024 LU2,1,2460445.538081578,2024-May-15 00:55,0.0695315806719742,0.0684746680518113,0.0705884822978488,14.9737249529332,14.9711655567342,00:06,24.811
2024 JY16,6,2460445.548854974,2024-May-15 01:10,0.00224756011396116,0.00224588174427027,0.0022492384624061,16.8062600936128,16.7355723284628,< 00:01,25.06
2021 JN10,3,2460445.728844826,2024-May-15 05:30,0.0377514959500467,0.0377510856590407,0.0377519062410591,13.418263172385,13.4130021877638,< 00:01,25.14
2024 JH15,3,2460445.819026241,2024-May-15 07:39,0.00355827458374602,0.0035516913726814,0.00356485761361826,14.1284968964815,14.0753969819502,< 00:01,27.34
2021 JJ,13,2460446.021689035,2024-May-15 12:31,0.0429351993524701,0.042934871232098,0.0429355274734744,5.73060128234559,5.71976177330952,< 00:01,25.51
2024 JP17,3,2460446.064839867,2024-May-15 13:33,0.0138572758516055,0.0138226380617974,0.0138919130255464,10.4186619500404,10.4001902142158,< 00:01,26.77
2024 HA2,15,2460446.090682526,2024-May-15 14:11,0.0874859277253068,0.0874665087676438,0.0875053466686674,5.99052528090002,5.98543907829398,< 00:01,24.39
2024 JS17,5,2460446.354072674,2024-May-15 20:30,0.0197837303690503,0.0196641593844385,0.0199032982298439,11.1358908846872,11.1237900526447,< 00:01,26.03
2024 HS2,11,2460446.524263225,2024-May-16 00:35,0.0867762675686786,0.0866493289433109,0.0869032058145078,7.57317756895926,7.56912202090448,< 00:01,23.83
2024 JQ16,2,2460446.767221704,2024-May-16 06:25,0.0179575105702646,0.0178927209264161,0.0180222965767655,6.13302401907482,6.10878301009589,< 00:01,26.92
2024 KG,9,2460446.993638382,2024-May-16 11:51,0.0457985443060096,0.0457149223659004,0.0458821661604428,17.3205148812827,17.3171556337918,00:01,22.37
2017 HP3,25,2460447.226540560,2024-May-16 17:26,0.059827401517127,0.0598271382490823,0.0598276647853044,15.801763700956,15.7989450234538,< 00:01,21.50
2024 JW16,2,2460447.359318647,2024-May-16 20:37,0.0833929736548602,0.0811386242343685,0.0856473115916796,26.0512700826222,26.050043592038,< 00:01,20.90
2011 HO5,24,2460447.637807106,2024-May-17 03:18,0.0777263347338363,0.0777254643543657,0.0777272051146942,6.46037994336524,6.45507153198142,< 00:01,24.23
2024 JG17,2,2460447.657891375,2024-May-17 03:47,0.0122387579012694,0.0122036194926277,0.0122738949272056,7.90319244143365,7.87559738305426,< 00:01,27.42
2024 JT17,7,2460447.722897450,2024-May-17 05:21,0.0245678343156949,0.0244705861164196,0.0246650795968137,7.58050607156319,7.56618558766446,< 00:01,25.92
2024 JG6,9,2460447.768013700,2024-May-17 06:26,0.0287328619254079,0.0286631863881304,0.0288025363220099,7.40933762527295,7.39681136730806,< 00:01,26.38
2024 JO,2,2460447.819257392,2024-May-17 07:40,0.0705502695595017,0.069611292751827,0.0714892076858056,7.01734525650821,7.0119612264955,00:04,25.48
2022 WN2,5,2460447.858364720,2024-May-17 08:36,0.035067010629786,0.034649936975805,0.0354877356692746,5.47109425091993,5.45718858853847,00:16,28.95
2024 JQ17,6,2460447.922795017,2024-May-17 10:09,0.0260964563458259,0.0259692259496938,0.02622368378634,9.27597801575281,9.26496442312647,< 00:01,25.57
2024 JG8,9,2460448.429352770,2024-May-17 22:18,0.0159074322263783,0.0158727557592321,0.015942107304573,6.06578947770168,6.03811261439278,< 00:01,27.30
2024 GE6,18,2460448.529253958,2024-May-18 00:42,0.0664226520880188,0.066365315629507,0.0664799878561267,3.35472005463318,3.34274118242379,< 00:01,24.64
2024 JH17,3,2460448.768591808,2024-May-18 06:27,0.057642926432415,0.0571699959863896,0.058115853723359,14.7961028628452,14.7929784756467,< 00:01,24.85
2024 JQ1,4,2460449.367935985,2024-May-18 20:50,0.0145299674034942,0.0144978553002703,0.0145620736443784,2.98984844328369,2.92787248769895,< 00:01,27.09
2024 GQ7,20,2460449.788702802,2024-May-19 06:56,0.0572595523606849,0.0572371383013993,0.0572819664069707,11.3644811655178,11.3603857963668,< 00:01,23.11
2024 JK8,6,2460450.206953717,2024-May-19 16:58,0.0152920669477521,0.0152428322884743,0.0153413004636817,9.81955918045333,9.80179901138073,< 00:01,26.80
2024 JD1,6,2460450.995802649,2024-May-20 11:54,0.0487129298349106,0.0484743364928971,0.0489515147085871,5.50488375673223,5.49493858170567,< 00:01,25.62
2015 WO1,19,2460451.422908909,2024-May-20 22:09,0.0190608839997971,0.0190606170465964,0.019061150953104,15.6186322781286,15.6096796446359,< 00:01,22.68
2024 JP12,2,2460451.685910669,2024-May-21 04:28,0.0280841603545395,0.0276979897994628,0.0284702794357914,6.25660385552452,6.24142148775254,< 00:01,26.35
2024 JZ17,4,2460452.270121975,2024-May-21 18:29,0.0168889919220377,0.016788296788814,0.0169896834660641,10.2752678426274,10.2599025684812,< 00:01,25.95
2024 KC,1,2460452.410048046,2024-May-21 21:50,0.0108852279778278,0.0108418710369268,0.0109285769244265,4.58601622066289,4.53232677764847,00:02,28.49
2019 VB5,2,2460452.466208042,2024-May-21 23:11,0.0199458921313549,0.0149430344117549,0.024948228281932,6.33778048188204,6.31666768959386,04:18,31.7
2017 TN6,32,2460452.669138731,2024-May-22 04:04,0.0661096124315522,0.0661092827530963,0.0661099421100983,15.9922065682925,15.9896861444496,< 00:01,21.16
2024 JG15,11,2460453.271511528,2024-May-22 18:31,0.0170202976797337,0.0169408767350037,0.0170997166351947,10.8085291236113,10.7940357367974,< 00:01,23.78
2024 JZ6,14,2460454.089356371,2024-May-23 14:09,0.0373895694050103,0.0373894318114589,0.0373897069985637,13.8438201243701,13.8386715533147,< 00:01,20.71
2024 HP,58,2460454.209848871,2024-May-23 17:02,0.0395794257872922,0.0395794215775242,0.0395794299970603,7.67210627875719,7.66332663644716,< 00:01,21.53
2020 KO2,8,2460454.389937926,2024-May-23 21:22,0.0673650405517909,0.0596430530438519,0.182930856434962,15.1356724992034,15.1330590530574,4_06:32,24.4
2024 JX14,1,2460454.473693791,2024-May-23 23:22,0.0420748747154702,0.0417650862297085,0.0423846490496294,6.17260280558933,6.16233488358573,00:03,25.64
2017 BH30,7,2460455.064883051,2024-May-24 13:33,0.0631717213470606,0.0344665693908987,0.0967712962869996,13.858378302871,13.855334441071,4_20:11,28.8
2024 LH5,2,2460455.438152312,2024-May-24 22:31,0.0475278269654306,0.0469512250269672,0.0481044204978361,12.0498161908041,12.0451628180577,00:54,24.251
2024 LF,4,2460455.500234894,2024-May-25 00:00,0.0167648918411414,0.0165782250270058,0.0169515552171353,18.8995006288849,18.8910894295841,00:07,25.16
2024 HP2,28,2460455.529892631,2024-May-25 00:43,0.0148745511212824,0.0148740848300335,0.0148750174101681,2.26555390048023,2.18505705694215,< 00:01,26.40
2024 JS16,10,2460455.581449200,2024-May-25 01:57,0.0753876765036115,0.0752948480836665,0.0754805043167761,5.14747383538227,5.14060302767793,< 00:01,25.90
388945,265,2460456.106093219,2024-May-25 14:33,0.0749137794017209,0.074913751588735,0.074913807214711,7.66418780549359,7.65954568879056,< 00:01,20.45
2024 KO,10,2460456.840351684,2024-May-26 08:10,0.0585898355318183,0.0584796126507586,0.058700058131835,11.5504450336982,11.5465071272113,< 00:01,23.72
2024 LQ,5,2460457.146226495,2024-May-26 15:31,0.0368687937998415,0.0367069002344486,0.0370306845917714,8.581205536332,8.57277959572154,< 00:01,25.161
2024 JY1,14,2460457.255663846,2024-May-26 18:08,0.0447336280104531,0.0446793834611288,0.044787872412002,10.3005123249757,10.2947281507855,< 00:01,24.23
2024 JO16,5,2460457.863990887,2024-May-27 08:44,0.0204793792900675,0.0203690546599971,0.0205896999256313,8.79863406227363,8.78383460767212,< 00:01,26.27
2024 KS1,2,2460458.270531709,2024-May-27 18:30,0.016290068122307,0.0162153491899126,0.0163647856206516,12.4033546202274,12.390160472299,< 00:01,27.00
2021 KO2,3,2460458.523983393,2024-May-28 00:35,0.0782821185780314,0.066130644170568,0.0904958396476249,13.0619703067245,13.0593642466645,04:33,28.02
2008 LD,11,2460458.846210248,2024-May-28 08:19,0.0196617188604982,0.0051182691999164,0.0348639433449014,4.46387926126121,4.43341695213087,2_03:28,28.9
2024 JV17,11,2460459.131163290,2024-May-28 15:09,0.0441825641577567,0.0441075681438163,0.0442575597328949,8.37235895368005,8.36515284945143,< 00:01,24.59
2022 MB,10,2460459.533777792,2024-May-29 00:49,0.0974056548716566,0.0696847503918702,0.126188567054427,8.97329477196884,8.97024582380817,3_14:44,24.08
2021 LV,4,2460459.557548081,2024-May-29 01:23,0.0308065906018225,0.00134272084640441,0.0618855807594137,15.5467048109226,15.5411405422422,1_17:19,27.92
2024 JG,15,2460459.651548644,2024-May-29 03:38,0.0223352728412718,0.0223203740153415,0.0223501715794477,7.36417612150669,7.34795893963469,< 00:01,25.25
2024 JC6,5,2460459.760830356,2024-May-29 06:16,0.0868212610439533,0.0867379987394207,0.0869045230362693,5.20687291884362,5.2009755906059,00:01,25.25
2024 KR,27,2460459.768930655,2024-May-29 06:27,0.0414287442137117,0.0414137879003183,0.0414437005223622,17.1111861600833,17.1074271094307,< 00:01,21.57
2024 KP,3,2460459.922051177,2024-May-29 10:08,0.00541114994713972,0.00540655665458771,0.00541574318827252,12.2339738752555,12.1936584347492,< 00:01,25.84
2024 KQ,4,2460459.963588992,2024-May-29 11:08,0.0249634593370327,0.0249153426819702,0.0250115754135883,8.2887092623127,8.27582206636647,< 00:01,25.82
2024 LU,8,2460460.151796686,2024-May-29 15:39,0.0602330836424261,0.0601355030803591,0.0603306638740089,8.7443712729177,8.73931099523337,< 00:01,23.545
2024 KU,2,2460460.399417072,2024-May-29 21:35,0.00398900297357448,0.00397983693396106,0.0039981683888373,9.43808423794197,9.36704444567978,< 00:01,28.23
2021 RJ6,3,2460460.429436786,2024-May-29 22:18,0.0942452013410429,0.0858258669827645,0.10298727955068,6.19980641801464,6.19524463329564,4_00:00,26.66
2024 JA3,13,2460460.567597739,2024-May-30 01:37,0.0159526640145125,0.0159273046571262,0.0159780229925972,8.48760882195567,8.46790737525997,00:02,24.97
2024 LB,7,2460460.907213909,2024-May-30 09:46,0.0199332928183815,0.0198725608633887,0.0199940211373748,5.22876912501002,5.20314202720421,< 00:01,27.52
2024 KY,6,2460461.302796230,2024-May-30 19:16,0.00957725948785203,0.00956541346750971,0.00958910526036089,7.17549175767936,7.13661432738349,< 00:01,26.41
2024 KX,2,2460461.654457982,2024-May-31 03:42,0.0019436071459586,0.0019402026475134,0.00194701126594302,8.25118102462005,8.08332854328857,< 00:01,27.67
2008 XH,17,2460462.043622188,2024-May-31 13:03,0.0353505653005833,0.0353501994518116,0.0353509311493569,14.6944742434323,14.6893440025125,< 00:01,23.18
2024 MM2,2,2460462.052962178,2024-May-31 13:16,0.0752761266571373,0.0752128698239722,0.075339383277279,5.79945633961266,5.79334978120415,< 00:01,24.154
2022 WO7,9,2460462.343550654,2024-May-31 20:15,0.0840313579106362,0.0840283025633644,0.0840344132594461,10.7988016262232,10.7958649608137,< 00:01,24.56
2024 KB1,1,2460462.530147492,2024-Jun-01 00:43,0.00243471678799572,0.00243139715369739,0.00243803627641963,11.0552349519843,10.9557966948092,< 00:01,28.25
2024 JP1,7,2460462.676471835,2024-Jun-01 04:14,0.0472776507827084,0.0471859851821047,0.0473693145756867,4.72665597865901,4.71471743672124,< 00:01,25.82
2024 JC1,9,2460462.738679751,2024-Jun-01 05:44,0.0386517158984496,0.0385866658273707,0.0387167646847373,4.816388283886,4.80205423703003,< 00:01,25.10
2024 LA1,2,2460462.927589026,2024-Jun-01 10:16,0.0803752899589108,0.0793606404492072,0.0813898862381927,5.6478239437244,5.64195128850812,00:09,25.826
2024 KO1,3,2460462.972922550,2024-Jun-01 11:21,0.0185533743461854,0.0184906816114229,0.0186160645473033,6.96277837120456,6.9421221174534,< 00:01,27.16
1998 KY26,36,2460463.169361447,2024-Jun-01 16:04,0.0306777329197798,0.0306775862991139,0.0306778795404456,5.26030972246416,5.24377256067775,< 00:01,25.72
2024 KE1,7,2460463.206401795,2024-Jun-01 16:57,0.095384600811976,0.0944291903257935,0.0963400021551163,10.8184782085464,10.8158958309103,00:01,24.43
2016 JC6,58,2460463.273597083,2024-Jun-01 18:34,0.0508338220657042,0.0508335990202626,0.0508340451115042,7.08885370856737,7.08145577797377,< 00:01,21.37
2024 KU1,4,2460463.464993099,2024-Jun-01 23:10,0.055705073370701,0.0552774886067825,0.0561326452924244,7.00257537104734,6.9957414212486,00:02,26.19
2024 LF1,3,2460463.632898342,2024-Jun-02 03:11,0.0182057678515551,0.0181260700613874,0.0182854630022186,8.93816275736354,8.92177372012552,< 00:01,27.472
2024 LJ1,4,2460463.691046183,2024-Jun-02 04:35,0.00742827121768762,0.0074147302857109,0.00744181177725101,9.68196559214521,9.64484675429555,< 00:01,25.7
14827,83,2460464.374147750,2024-Jun-02 20:59,0.0784440946416383,0.0784439375355298,0.0784442517477467,13.9456524772641,13.943216623603,< 00:01,18.75
2024 KJ1,5,2460464.429082174,2024-Jun-02 22:18,0.0521572174159921,0.0520144563933622,0.0522999737477743,4.1189193394696,4.1064979551602,00:02,26.20
2024 JV14,7,2460464.463076427,2024-Jun-02 23:07,0.0609014446817618,0.0608256248766102,0.0609772644277782,16.5991769846154,16.5965410617927,< 00:01,23.76
2024 KZ,4,2460464.752997084,2024-Jun-03 06:04,0.029331069476435,0.0292867058545356,0.029375432849875,9.85210908520719,9.84288425002032,< 00:01,24.95
2024 LQ1,5,2460464.825902548,2024-Jun-03 07:49,0.0257169105420657,0.0256569522447377,0.0257768671387508,5.81098279757607,5.79312566269684,< 00:01,25.518
2024 LO4,1,2460465.051473339,2024-Jun-03 13:14,0.0198803840310044,0.0197910985214377,0.0199696610189107,4.68471423807642,4.65601722495312,< 00:01,27.657
2024 KT1,3,2460465.085181636,2024-Jun-03 14:03,0.0123863445609379,0.0123601921385596,0.0124124960496794,7.16311452364544,7.13302047942265,< 00:01,26.99
2024 KL1,5,2460465.309719378,2024-Jun-03 19:26,0.0703756125766697,0.0699221806734702,0.0708290440276811,31.2749347682057,31.2737241640465,< 00:01,22.74
2024 LM,3,2460465.493514507,2024-Jun-03 23:51,0.00638157645847721,0.00637525069878654,0.0063879019725926,6.61295980981548,6.54951782975015,< 00:01,27.88
2024 KS,5,2460465.547030679,2024-Jun-04 01:08,0.0984250223997632,0.0981358726507904,0.0987141707353571,7.92458705505442,7.92117022143967,00:01,24.59
2024 KF,20,2460465.622884701,2024-Jun-04 02:57,0.0632420379149532,0.0631319602884526,0.0633521149475198,7.31924013696911,7.31348161030596,< 00:01,23.23
2024 KA2,3,2460466.073565384,2024-Jun-04 13:46,0.00233415013227831,0.00232716860713086,0.00234113111092158,13.1413952898181,13.0542418364334,< 00:01,27.91
2024 KK1,9,2460466.089982825,2024-Jun-04 14:10,0.0285911291851569,0.0285216125238175,0.0286606489207358,4.60124218579418,4.58094363806742,< 00:01,26.18
2024 LK1,5,2460466.133996596,2024-Jun-04 15:13,0.0745819465271064,0.0741941697220895,0.0749697219004806,13.7861615389293,13.7835698904029,< 00:01,24.03
2024 KV1,7,2460466.139992537,2024-Jun-04 15:22,0.0812804306701939,0.0807476959119254,0.0818131543661382,6.39612993015184,6.39100269558187,00:02,24.27
2024 KX1,5,2460466.162270722,2024-Jun-04 15:54,0.00903089753723346,0.00900655435278998,0.00905524005112603,10.7428956781896,10.7153967175871,< 00:01,26.68
2024 KF1,4,2460466.299509514,2024-Jun-04 19:11,0.0579883495982511,0.0570299560033129,0.0589467340144546,17.8069698169507,17.8043892623324,< 00:01,24.04
2024 LE4,2,2460466.894123309,2024-Jun-05 09:28,0.0330705658368656,0.0328353150273953,0.0333058149682688,17.9290938172811,17.9245994679281,00:03,24.832
2024 JR17,12,2460466.963342677,2024-Jun-05 11:07,0.0494681622851476,0.0492164059041418,0.0497199173651927,14.5336918934128,14.5299853762686,< 00:01,23.13
2008 YN2,12,2460467.240847086,2024-Jun-05 17:47,0.0268587629425308,0.0133473330645693,0.108959685827845,7.69587351776041,7.68297224357898,4_09:55,26.3
2016 LJ10,11,2460467.420332932,2024-Jun-05 22:05,0.0666952782245666,0.0666940626327533,0.0666964938164064,11.8310947539142,11.8277175730122,< 00:01,23.74
2024 LM1,4,2460467.482655220,2024-Jun-05 23:35,0.0403446060925101,0.0402553551578518,0.0404338559788665,7.00403464931165,6.99459901231526,< 00:01,25.582
2024 LE1,3,2460467.533047201,2024-Jun-06 00:48,0.0251086484241412,0.0250321393782564,0.0251851564489474,9.84982122669923,9.83904173256158,< 00:01,26.262
2024 LH1,1,2460468.084490994,2024-Jun-06 14:02,5.41335085929206e-05,5.41108319592145e-05,5.41561873472611e-05,17.4040731251933,14.298976368907,< 00:01,30.811
2021 LW3,20,2460468.384583245,2024-Jun-06 21:14,0.0247863793180767,0.024786228583646,0.0247865300525145,9.83612601623993,9.82519106996657,< 00:01,23.09
2024 LQ3,5,2460468.835253412,2024-Jun-07 08:03,0.0245910988307506,0.0244923122572785,0.0246898844664902,13.5541441315631,13.5461478063642,< 00:01,24.282
2024 KA1,6,2460468.962793407,2024-Jun-07 11:06,0.0125495175799248,0.012539779194606,0.0125592558717881,8.32233161413394,8.29678063778428,< 00:01,25.34
2024 LR1,12,2460469.045072016,2024-Jun-07 13:05,0.0741225120904261,0.0739523434465989,0.074292680413451,13.0157364963769,13.0129743953248,< 00:01,22.622
2024 BD4,14,2460469.098201161,2024-Jun-07 14:21,0.0634168160680993,0.0633697317917038,0.0634638967487755,1.2606824067771,1.22690237708425,00:05,26.52
2024 LU4,2,2460469.274163551,2024-Jun-07 18:35,0.0287295537056745,0.0284870075233435,0.0289720954446561,13.0132709035283,13.0061421109576,< 00:01,25.396
2024 LA,6,2460469.430846175,2024-Jun-07 22:20,0.0120239475453859,0.0119822939742683,0.0120656007342277,18.2582075294676,18.2460666104503,< 00:01,25.79
2024 MJ,3,2460469.636090806,2024-Jun-08 03:16,0.0640537082133738,0.0635106806473854,0.0645967294197614,10.9215547815522,10.9177453571581,< 00:01,24.203
2024 LC,6,2460470.012673772,2024-Jun-08 12:18,0.0313500475041047,0.031271314734137,0.0314287793870957,8.70493283067067,8.69516377713296,< 00:01,25.61
2024 LW2,3,2460470.172578055,2024-Jun-08 16:09,0.0111839714235405,0.0111617874660933,0.0112061546790108,7.68465763280073,7.65359269543141,< 00:01,25.779
2024 LZ1,4,2460471.174976503,2024-Jun-09 16:12,0.0105245981960625,0.0105078679405125,0.01054132812016,9.0559914804976,9.0279924679542,< 00:01,26.375
2019 WD5,18,2460471.788604458,2024-Jun-10 06:56,0.0801687280226942,0.0801682065017348,0.0801692495493955,15.823383871741,15.8212833033445,< 00:01,21.91
2024 CR9,101,2460472.501908117,2024-Jun-11 00:03,0.0492413919923891,0.0492406391472545,0.0492421448374789,7.37801147131499,7.37067379207222,< 00:01,19.48
2024 MZ1,2,2460472.946955201,2024-Jun-11 10:44,0.070150143883064,0.0689104631699601,0.0713898164008659,12.1891392919182,12.1860227980697,00:13,23.707
2024 LD,4,2460472.962521335,2024-Jun-11 11:06,0.030898339047262,0.030709933111089,0.0310867414911464,10.6690986554301,10.6610130212449,< 00:01,26.11
2024 LV2,2,2460473.097848567,2024-Jun-11 14:21,0.0314646682544922,0.0313094818265478,0.0316198543600398,28.2201930205908,28.2171921151456,< 00:01,23.35
2022 XC1,6,2460473.822477364,2024-Jun-12 07:44,0.0422431383449229,0.0373467440765389,0.0472174719515675,6.47605061233929,6.4663035690162,07:58,26.19
2024 KL,7,2460473.829526956,2024-Jun-12 07:55,0.0740176565066772,0.0733494008603792,0.0746859002569127,8.5468986688941,8.54268582353089,< 00:01,23.84
2024 KC1,11,2460474.107930605,2024-Jun-12 14:35,0.0572867651090057,0.0571317222644286,0.0574418078420193,26.4403337876392,26.4385746267049,< 00:01,20.28
2024 NP,8,2460474.359905000,2024-Jun-12 20:38,0.0651996391528161,0.0650146618777043,0.0653846150198722,7.52345055413617,7.5180167127474,00:02,25.065
2024 LQ5,4,2460474.365977590,2024-Jun-12 20:47,0.00301957704741081,0.00301190826428346,0.00302724545011857,13.1101455291506,13.0426650950201,00:01,24.883
2024 MG,1,2460474.768597967,2024-Jun-13 06:27,0.00804551040124411,0.00793269614901445,0.00815830095021018,8.92011976158716,8.88291532740345,00:07,26.194
2024 MM1,3,2460474.823121096,2024-Jun-13 07:45,0.0299202910447079,0.0296937043073084,0.0301468322844863,3.61684239961985,3.59213637944958,00:02,26.228
2024 MB1,3,2460475.060094778,2024-Jun-13 13:27,0.0165738709986908,0.0165006896036824,0.0166470422074119,4.45047411797854,4.41420345833113,00:04,27.229
2024 BS19,25,2460475.136673105,2024-Jun-13 15:17,0.0995858395589115,0.0995845555053648,0.0995871236124526,11.4353726381229,11.4330326757037,< 00:01,21.30
2024 LS5,3,2460475.236227377,2024-Jun-13 17:40,0.0164797095107525,0.016401716501889,0.0165577016459626,16.470867193728,16.4610480003725,< 00:01,25.984
2024 LR5,2,2460476.016741840,2024-Jun-14 12:24,0.00998838620880086,0.00996786605000709,0.010008904989933,5.84912915871627,5.80334355643197,00:01,28.336
2024 LZ2,4,2460476.262691554,2024-Jun-14 18:18,0.00885694868116388,0.00882811329003481,0.00888578380233659,20.3671426863813,20.3523667270471,< 00:01,26.189
2024 MB,3,2460476.329619222,2024-Jun-14 19:55,0.0238865629623394,0.0238126927718037,0.023960431422557,7.69338516936115,7.67887237515555,< 00:01,25.77
2024 MM,2,2460476.616490883,2024-Jun-15 02:48,0.0657388432709209,0.0656170379821604,0.0658606556429594,7.61612628465435,7.61080265330911,< 00:01,24.491
2024 LL1,7,2460476.832236041,2024-Jun-15 07:58,0.0133246041461227,0.0132900773786892,0.013359130072285,9.22187189130252,9.20016235979808,< 00:01,26.16
2024 LW5,3,2460477.208616890,2024-Jun-15 17:00,0.0760920892522992,0.075813146374118,0.0763710291965973,6.97022500674639,6.96519946781211,< 00:01,25.647
2024 LS4,6,2460477.472994842,2024-Jun-15 23:21,0.0285290620944805,0.0284522558941485,0.0286058649572377,4.78500222097167,4.76544391668278,00:02,26.029
2024 KK,8,2460477.630117703,2024-Jun-16 03:07,0.0534238653858365,0.0531474088345992,0.0537003173371095,7.82557640538133,7.81920056158086,< 00:01,24.62
2024 LZ4,5,2460477.663058489,2024-Jun-16 03:55,0.00186324727249826,0.00186165085227136,0.0018648436756173,21.4180032347206,21.3511316843168,< 00:01,26.113
2024 LJ6,1,2460477.901337895,2024-Jun-16 09:38,0.0143706150831973,0.0142374567424021,0.0145037701373339,16.6884456890501,16.6773318079516,< 00:01,24.129
2019 LR1,3,2460477.949835995,2024-Jun-16 10:48,0.0960615327109808,0.0865894973955837,0.118266716731139,9.58995876917606,9.58706601445376,1_19:29,24.45
2024 LB4,8,2460477.974685288,2024-Jun-16 11:24,0.0194027541619182,0.019360168290086,0.0194453391665364,7.59555011210484,7.57744890481928,< 00:01,25.522
504034,63,2460478.371826800,2024-Jun-16 20:55,0.0730948968363905,0.0730948915399189,0.0730949021328621,31.8145429339358,31.8133971375932,< 00:01,17.62
2024 LP4,4,2460478.383485121,2024-Jun-16 21:12,0.0547360408061998,0.0542757675108967,0.0551963081033931,11.1790962110422,11.174740922934,< 00:01,23.509
2024 LH3,12,2460478.410801725,2024-Jun-16 21:52,0.033274625537644,0.0331965429956459,0.0333527065146883,6.12549068201576,6.11240421373785,< 00:01,24.355
2024 MD,1,2460478.555589131,2024-Jun-17 01:20,0.00257849760048716,0.0025726173622301,0.0025843762668913,5.7718793815568,5.58998213318994,< 00:01,27.909
2024 NJ1,3,2460478.818398344,2024-Jun-17 07:38,0.0276527923909402,0.027413028072177,0.0278925221794111,5.08050524203388,5.06150411539392,00:24,24.768
2024 LU1,8,2460478.919508324,2024-Jun-17 10:04,0.0123672085204695,0.0123424198492289,0.0123919963524487,7.11152770154465,7.08116741994226,< 00:01,25.972
2022 WW11,1,2460478.982268717,2024-Jun-17 11:34,0.0503525658752091,0.0404680637484613,0.0633905475251896,14.3621067158284,14.3584217936647,23:07,26.87
2024 KW1,13,2460479.451931404,2024-Jun-17 22:51,0.0508168321769323,0.0507917556808466,0.050841908510257,3.97885618963397,3.96565638488349,< 00:01,25.48
2024 MA,6,2460480.397403442,2024-Jun-18 21:32,0.0106540779047149,0.0106383017953747,0.0106698538284441,11.2365291533996,11.2142501857427,< 00:01,26.519
2024 KY1,7,2460481.230803391,2024-Jun-19 17:32,0.0411998631232625,0.0410982394453588,0.0413014863717292,12.2224894202338,12.2171970410902,< 00:01,24.98
2024 MC,8,2460481.310881352,2024-Jun-19 19:28,0.0166636855722697,0.0166234524718739,0.0167039183723993,14.3414963758689,14.3303427585731,< 00:01,23.97
