des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,diameter,diameter_sigma,fullname
2023 HU3,6,2460055.181010518,2023-Apr-20 16:21,0.0147407039134789,0.014740088472064,0.0147413193549549,19.8679343226462,19.8588343332079,< 00:01,25.01,,,       (2023 HU3)
2023 HJ,4,2460055.189476122,2023-Apr-20 16:33,0.0126073376381796,0.0125653962345939,0.0126492776438993,9.1815656889533,9.15851851693575,< 00:01,27.63,,,       (2023 HJ)
2023 HL5,4,2460055.569027423,2023-Apr-21 01:39,0.00512286619717006,0.00510805266202116,0.00513767849430779,8.22121527695453,8.15770499059542,< 00:01,27.52,,,       (2023 HL5)
2023 HX1,2,2460055.702748777,2023-Apr-21 04:52,0.020294114914532,0.0202098180450244,0.0203784101412674,10.590439071989,10.5780344739748,< 00:01,27.50,,,       (2023 HX1)
2023 HD4,5,2460055.705633128,2023-Apr-21 04:56,0.0135023986520925,0.013468777516906,0.0135360194515554,14.0425610840478,14.0285014967105,< 00:01,26.04,,,       (2023 HD4)
2023 HL6,4,2460056.145372049,2023-Apr-21 15:29,0.0362225356402922,0.0360949268299421,0.0363501362494811,4.03342216739296,4.01514347966648,< 00:01,26.78,,,       (2023 HL6)
2023 HC7,5,2460056.222873436,2023-Apr-21 17:21,0.0467253608325914,0.0465394182243385,0.0469112992811279,6.2866404150677,6.27756315613216,< 00:01,25.61,,,       (2023 HC7)
2023 HS1,5,2460056.255340162,2023-Apr-21 18:08,0.018502899529461,0.018474581726844,0.0185312151337556,3.39220977717362,3.34948958674046,< 00:01,28.01,,,       (2023 HS1)
2023 HM4,26,2460056.295488735,2023-Apr-21 19:06,0.0260395123582974,0.0260377908447865,0.0260412338245966,1.03831738626545,0.934587637292147,< 00:01,27.69,,,       (2023 HM4)
2023 HT3,6,2460056.559713605,2023-Apr-22 01:26,0.0458455826829334,0.0456584322751916,0.0460327321678133,13.8724166996202,13.8682265616035,< 00:01,24.05,,,       (2023 HT3)
2023 HE4,2,2460057.221339073,2023-Apr-22 17:19,0.00699620422245724,0.00695651895906768,0.00703019323868358,11.8446252935576,11.8124280104876,< 00:01,26.95,,,       (2023 HE4)
2023 HQ,2,2460057.281157862,2023-Apr-22 18:45,0.0395945190281905,0.039361332460431,0.0398276986750713,7.29481191990806,7.28558114738584,00:04,26.46,,,       (2023 HQ)
2023 HW4,1,2460057.327412632,2023-Apr-22 19:51,0.0257739398514782,0.0256458744789093,0.0259019925396639,4.57335619552622,4.5506954702369,00:01,26.97,,,       (2023 HW4)
2023 HJ4,4,2460057.469735150,2023-Apr-22 23:16,0.00956668477846962,0.00955085990579921,0.00958250942971102,11.45039399385,11.4260443575636,< 00:01,26.96,,,       (2023 HJ4)
2023 HV1,6,2460057.552071916,2023-Apr-23 01:15,0.0445475082053796,0.0443844398603088,0.0447105734019838,6.73722106861427,6.72833735463621,< 00:01,25.99,,,       (2023 HV1)
2023 HW3,1,2460057.814869862,2023-Apr-23 07:33,0.0013971402222095,0.00139539302519052,0.00139888735427898,15.0647564076413,14.937626830478,< 00:01,28.91,,,       (2023 HW3)
2023 HE3,1,2460057.852577139,2023-Apr-23 08:28,0.00608244903874398,0.00605204566410282,0.00611285169570731,18.5434450421967,18.519806518157,< 00:01,26.87,,,       (2023 HE3)
2021 HU,5,2460057.928639687,2023-Apr-23 10:17,0.046521321897166,0.0465211341593647,0.0465215096349779,12.4719906371087,12.467397551812,< 00:01,25.29,,,       (2021 HU)
2023 HV3,4,2460058.038294899,2023-Apr-23 12:55,0.0449205118399201,0.044916423131803,0.0449246005447841,4.4418543229347,4.42848043602937,< 00:01,24.45,,,       (2023 HV3)
2023 HX,3,2460058.240167736,2023-Apr-23 17:46,0.0450241114109895,0.0447389043891919,0.0453093153378294,11.7528319191749,11.7477955478335,< 00:01,24.80,,,       (2023 HX)
2023 HH6,3,2460058.379474352,2023-Apr-23 21:06,0.00850907437526931,0.00846996333729802,0.00854818490312185,20.9373875894869,20.9224265166452,< 00:01,26.20,,,       (2023 HH6)
2023 HV2,5,2460058.454524318,2023-Apr-23 22:55,0.0159950010079442,0.015942596037886,0.0160474057983425,25.2476398708284,25.2410410846505,< 00:01,24.80,,,       (2023 HV2)
2023 HB4,3,2460058.575586725,2023-Apr-24 01:49,0.00647884095284477,0.00647285493484104,0.00648482687268177,9.58529198434565,9.54229035081577,< 00:01,26.84,,,       (2023 HB4)
2023 GU2,2,2460058.956868601,2023-Apr-24 10:58,0.049829035991607,0.0492682677306733,0.050389781725585,7.73572240766435,7.72880691442851,00:03,25.25,,,       (2023 GU2)
2023 HJ2,5,2460058.999204437,2023-Apr-24 11:59,0.00571807478836692,0.0057107567571846,0.00572539269536316,11.8368151832736,11.7973829250106,< 00:01,27.39,,,       (2023 HJ2)
2023 HZ5,3,2460059.303757987,2023-Apr-24 19:17,0.00467158677332259,0.00465089808210128,0.0046922700716603,6.56827276916741,6.48085566276614,< 00:01,27.89,,,       (2023 HZ5)
2023 HL2,3,2460059.672818812,2023-Apr-25 04:09,0.0459627624705348,0.0456407198819021,0.0462847990327951,9.30174174368053,9.29550744623369,00:01,25.54,,,       (2023 HL2)
2023 HQ7,10,2460059.675147437,2023-Apr-25 04:12,0.0363461604715367,0.0362316978470326,0.0364606214915439,8.13316967219436,8.12415116125742,< 00:01,24.73,,,       (2023 HQ7)
2023 HW2,4,2460059.757964256,2023-Apr-25 06:11,0.0153620815777944,0.0152145573153876,0.0155095985925015,11.6487500253968,11.6338508994546,< 00:01,25.49,,,       (2023 HW2)
2023 GO1,5,2460060.056175484,2023-Apr-25 13:21,0.0279389868830159,0.0278213400088926,0.028056632425873,11.9268906203863,11.9188919072837,< 00:01,26.48,,,       (2023 GO1)
2023 HV6,1,2460060.105014558,2023-Apr-25 14:31,0.0119393951247419,0.0118910807329881,0.011987707787407,10.0516609899438,10.0294344107106,< 00:01,24.91,,,       (2023 HV6)
2023 HF4,3,2460060.196163080,2023-Apr-25 16:42,0.00336978199149171,0.00336273348115199,0.00337683001202562,9.73641521186654,9.65486330820561,< 00:01,28.60,,,       (2023 HF4)
2023 HH3,4,2460060.227121347,2023-Apr-25 17:27,0.00268953747762488,0.00268624400884259,0.00269275725302107,13.3518708734731,13.2774654815146,< 00:01,27.14,,,       (2023 HH3)
2006 HV5,61,2460060.654888194,2023-Apr-26 03:43,0.0161757799295742,0.0161757787406141,0.0161757811185352,17.4231931068246,17.4137364582044,< 00:01,19.41,0.307,0.076,       (2006 HV5)
2023 HO5,6,2460060.687290451,2023-Apr-26 04:30,0.0213946314985991,0.0213555084377259,0.0214337541425319,9.19491031557194,9.18135591651287,< 00:01,26.25,,,       (2023 HO5)
2023 GG1,11,2460061.169638098,2023-Apr-26 16:04,0.0321535965881414,0.0320729835979292,0.0322342089066262,9.99588927310175,9.98759570212831,< 00:01,24.91,,,       (2023 GG1)
2023 HP4,7,2460061.377803236,2023-Apr-26 21:04,0.0382674885104286,0.038168444445907,0.0383665311777428,7.11698038097229,7.10719031909997,< 00:01,25.79,,,       (2023 HP4)
2023 HL3,3,2460061.387344376,2023-Apr-26 21:18,0.0122452194376944,0.0121783546638564,0.0123120826221312,14.0954388897427,14.0799932751407,< 00:01,26.66,,,       (2023 HL3)
2023 HU4,7,2460061.942808343,2023-Apr-27 10:38,0.00352819782170558,0.00352683669028691,0.00352955892646309,7.80990626633147,7.71260298240099,< 00:01,26.77,,,       (2023 HU4)
2023 HK7,2,2460061.945627685,2023-Apr-27 10:42,0.0397780877277781,0.0395217182298796,0.0400344552204476,14.8550615377152,14.8505517102331,< 00:01,24.71,,,       (2023 HK7)
2023 HP7,7,2460061.995784749,2023-Apr-27 11:54,0.0177788851399837,0.0177052915015721,0.0178524768134956,9.64878173354112,9.63323692671496,< 00:01,25.57,,,       (2023 HP7)
2023 HK3,3,2460062.198427787,2023-Apr-27 16:46,0.0109009111604318,0.0108658059298147,0.0109360136509294,6.35811005334383,6.31954974849436,< 00:01,27.97,,,       (2023 HK3)
2023 HG7,7,2460062.452611941,2023-Apr-27 22:52,0.00466849862404535,0.00466013698541185,0.00467686003709102,12.1794858665864,12.1325349518045,< 00:01,27.04,,,       (2023 HG7)
2023 HX6,9,2460062.506742239,2023-Apr-28 00:10,0.00300438528969901,0.00299882103999103,0.00300994935844508,13.9997501079508,13.9362576144002,< 00:01,26.02,,,       (2023 HX6)
2023 HW1,8,2460062.614523920,2023-Apr-28 02:45,0.028593522709132,0.0285118372740917,0.0286752073173581,10.2453664989236,10.2362671546866,< 00:01,24.85,,,       (2023 HW1)
2023 HK5,1,2460062.871458843,2023-Apr-28 08:55,0.0371579324431693,0.0371414319603411,0.0371744328950708,8.22256807577708,8.21384270632613,< 00:01,25.67,,,       (2023 HK5)
2023 HM7,1,2460062.894163387,2023-Apr-28 09:28,0.00758949699172909,0.00756552984576757,0.00761346378397773,17.3983581879423,17.3781678697833,< 00:01,26.59,,,       (2023 HM7)
2021 JF2,5,2460062.969692987,2023-Apr-28 11:16,0.0424230405406486,0.0218150685520311,0.0787062959522654,7.95570287872972,7.94780432365769,9_09:55,26.33,,,       (2021 JF2)
2023 HP5,5,2460063.346108579,2023-Apr-28 20:18,0.0149476786229019,0.0149239970603515,0.0149713592304491,5.27554601446996,5.24164843425726,< 00:01,27.63,,,       (2023 HP5)
2023 HH2,5,2460063.472964915,2023-Apr-28 23:21,0.0437792355175019,0.0436264573278103,0.0439320114395018,7.56876463719055,7.56071919224332,< 00:01,24.88,,,       (2023 HH2)
2023 HZ3,7,2460063.488601594,2023-Apr-28 23:44,0.0031761846733002,0.00317370243203859,0.00317866683198188,8.78953833235061,8.69357221969659,< 00:01,27.75,,,       (2023 HZ3)
2023 HW5,2,2460063.972773652,2023-Apr-29 11:21,0.0406480619566577,0.0404609445780575,0.0408351776385058,8.76458891107484,8.75710676167635,00:03,25.62,,,       (2023 HW5)
2023 HC4,5,2460064.018283069,2023-Apr-29 12:26,0.0278728242374601,0.0277600657373474,0.0279855777340704,5.91288798353997,5.89669873551311,< 00:01,26.27,,,       (2023 HC4)
2023 JU4,1,2460064.137280303,2023-Apr-29 15:18,0.0115671913588467,0.0112711326586469,0.0118632706384391,13.2276206912719,13.2101950463277,04:30,26.08,,,       (2023 JU4)
2023 GF2,3,2460064.849200988,2023-Apr-30 08:23,0.02942327725361,0.0291202316627529,0.0297262738257403,4.78757467684693,4.76862218928262,00:02,25.53,,,       (2023 GF2)
2023 HD7,2,2460065.307130404,2023-Apr-30 19:22,0.00154939833983717,0.00154776734930241,0.00155102924305107,11.4264661991666,11.2749615028647,< 00:01,28.60,,,       (2023 HD7)
2018 VS6,11,2460066.062060354,2023-May-01 13:29,0.0132887766435212,0.011136897409473,0.0235489290809671,11.595467620461,11.5781629524701,17:34,26.98,,,       (2018 VS6)
2023 HV,5,2460066.336632956,2023-May-01 20:05,0.00919975156218309,0.00919146157037344,0.00920804108882031,4.34286812298504,4.27565822450521,< 00:01,26.91,,,       (2023 HV)
2023 HY3,4,2460066.443780531,2023-May-01 22:39,0.0427131658518508,0.0425258032813341,0.0429005238609594,6.54599646503199,6.53645991492308,< 00:01,25.22,,,       (2023 HY3)
2023 JA1,3,2460067.551915074,2023-May-03 01:15,0.025179778102707,0.0250893135454479,0.0252702372074625,5.01120702510544,4.99004603238735,< 00:01,26.56,,,       (2023 JA1)
2023 HV5,5,2460067.635901761,2023-May-03 03:16,0.00290705235260311,0.002903273641878,0.002910830840717,8.92774715305761,8.82448611094763,< 00:01,27.16,,,       (2023 HV5)
2023 JM2,5,2460067.724129076,2023-May-03 05:23,0.0400798231040981,0.0399591742569756,0.0402004695303856,6.32923721007236,6.31872495237273,< 00:01,25.99,,,       (2023 JM2)
2023 HF7,4,2460068.501373147,2023-May-04 00:02,0.00426924236008391,0.00426028547763839,0.00427819897283955,13.0953071400972,13.0475609953575,< 00:01,26.77,,,       (2023 HF7)
2023 HH7,5,2460068.741253117,2023-May-04 05:47,0.00560783539213338,0.00558343212390866,0.00563223832999692,24.5520508239344,24.5326910365285,< 00:01,25.52,,,       (2023 HH7)
2023 JW4,2,2460068.833303770,2023-May-04 08:00,0.0180585645961389,0.0179621707325352,0.0181549567346546,13.3103634283359,13.299273718753,00:04,26.35,,,       (2023 JW4)
2023 HZ4,5,2460068.930188938,2023-May-04 10:19,0.0205826697703606,0.020385342696812,0.0207799949534322,22.751898328445,22.7462078690834,< 00:01,23.97,,,       (2023 HZ4)
2023 JK4,2,2460068.987108533,2023-May-04 11:41,0.0303014471241593,0.0301007666767675,0.0305021257131681,15.7972046162742,15.7916373078943,00:02,25.02,,,       (2023 JK4)
2006 HX57,18,2460070.141387139,2023-May-05 15:24,0.0173686154989505,0.0173684793162354,0.0173687516816705,11.0152003183896,11.0012645935045,< 00:01,25.33,,,       (2006 HX57)
2023 JJ,10,2460070.458932034,2023-May-05 23:01,0.0118517009855034,0.0118355240524631,0.0118678769218399,4.45480103330565,4.40404537152516,< 00:01,26.84,,,       (2023 JJ)
2023 MC1,2,2460070.657705327,2023-May-06 03:47,0.0426008169810117,0.0424355509306204,0.0427660654512643,2.87781287655305,2.85599657296067,00:09,25.39,,,       (2023 MC1)
2023 HT6,3,2460071.527408519,2023-May-07 00:39,0.00818638978174027,0.00812336795419181,0.00824940414650916,9.16387811200366,9.12829165841434,< 00:01,26.17,,,       (2023 HT6)
2023 KL2,2,2460071.749073586,2023-May-07 05:59,0.0384911547931312,0.0377311519444255,0.0392510969794712,8.24820311965939,8.23980633174413,00:26,25.76,,,       (2023 KL2)
2023 JB4,3,2460071.802981822,2023-May-07 07:16,0.048302262260156,0.0481000193629114,0.0485045013118459,6.99914373138262,6.99125795065207,< 00:01,25.96,,,       (2023 JB4)
2023 JT,3,2460072.225947381,2023-May-07 17:25,0.0209681439527108,0.0209356563205639,0.0210006312167796,8.34651224861646,8.33127368727025,< 00:01,25.71,,,       (2023 JT)
2023 HP1,18,2460072.443737285,2023-May-07 22:39,0.0409265756488139,0.0409233637135257,0.040929787584102,11.6183897153317,11.6127848423383,< 00:01,22.85,,,       (2023 HP1)
2023 JJ1,4,2460072.795553702,2023-May-08 07:06,0.0200864623622054,0.0200332549088963,0.0201396693038279,12.0837553517063,12.0727727715576,< 00:01,26.03,,,       (2023 JJ1)
2023 JN,5,2460072.824488164,2023-May-08 07:47,0.0171689678008752,0.0171330138180108,0.0172049213792093,10.780270955553,10.7658654414639,< 00:01,26.17,,,       (2023 JN)
2023 JC1,2,2460072.892906392,2023-May-08 09:26,0.0120422801223005,0.0119410776049609,0.0121434800190208,16.2789350463405,16.2653375466315,00:02,27.44,,,       (2023 JC1)
2023 JE,11,2460073.220102711,2023-May-08 17:17,0.0452177664168902,0.0451432800405362,0.0452922524039339,8.62749549880792,8.62066282770007,< 00:01,24.19,,,       (2023 JE)
2023 JO,1,2460073.343230032,2023-May-08 20:14,0.000616836688070115,0.000615167518690084,0.000618505723416022,18.8254695521847,18.5945995159814,< 00:01,29.21,,,       (2023 JO)
2023 JY,1,2460073.664381699,2023-May-09 03:57,0.00258814067362868,0.00258055207743771,0.00259572888083851,15.4969671358003,15.4303920651247,< 00:01,28.37,,,       (2023 JY)
2023 JJ4,1,2460073.763237017,2023-May-09 06:19,0.0172543819601857,0.0171449582358918,0.0173638045381121,18.0211056515799,18.0125345862277,00:05,25.99,,,       (2023 JJ4)
2023 HG1,4,2460073.808172755,2023-May-09 07:24,0.0278227032144742,0.0277951306437105,0.0278502739111048,2.35896101253725,2.31800869611033,00:01,26.33,,,       (2023 HG1)
2023 JH,3,2460073.944119338,2023-May-09 10:40,0.00755985847838352,0.00755210961475279,0.00756760708327962,6.33462733676242,6.278742038518,< 00:01,28.23,,,       (2023 JH)
2023 JU,5,2460074.214179961,2023-May-09 17:08,0.0256715427176746,0.0256212495475676,0.0257218349923444,6.76632448622997,6.75096768782166,< 00:01,27.10,,,       (2023 JU)
2023 JF,2,2460074.487136495,2023-May-09 23:41,0.00214122146338586,0.00214003584659461,0.00214240701199078,7.0737875052497,6.8956306879071,< 00:01,27.65,,,       (2023 JF)
2023 JD,2,2460074.622099070,2023-May-10 02:56,0.00883006214436027,0.0088127793046606,0.00884734454288222,9.68123890584413,9.65001994404911,< 00:01,26.72,,,       (2023 JD)
2023 JM,1,2460074.944951974,2023-May-10 10:41,0.00415463898336497,0.00414557238268951,0.00416370530937616,13.5480934331496,13.5006734287407,< 00:01,27.42,,,       (2023 JM)
2023 JQ,4,2460075.211889626,2023-May-10 17:05,0.00354617586956584,0.00354221497850108,0.00355013658040082,8.71364502710198,8.62698532301431,< 00:01,28.09,,,       (2023 JQ)
2023 JL,4,2460075.988587540,2023-May-11 11:44,0.00418601581147002,0.00418177152136264,0.00419026002935654,12.2916093107047,12.2397149106313,< 00:01,27.78,,,       (2023 JL)
2023 JW1,1,2460076.327106516,2023-May-11 19:51,0.0268206470950624,0.0265786094377915,0.0270626830180306,22.3487791602417,22.3443335385984,< 00:01,25.41,,,       (2023 JW1)
2023 JA3,1,2460076.619004287,2023-May-12 02:51,0.000884963432397523,0.000881505368977135,0.000888419911589096,8.0036341628628,7.61816833422058,00:05,29.73,,,       (2023 JA3)
2023 KE,2,2460076.883980199,2023-May-12 09:13,0.014427534541307,0.0143726858051828,0.0144823817163191,9.88971871724984,9.87102709920129,< 00:01,27.11,,,       (2023 KE)
2023 HT4,13,2460076.972179791,2023-May-12 11:20,0.0405822861160287,0.0405615471450505,0.0406030250526326,8.93332672331636,8.92597411567831,< 00:01,23.27,,,       (2023 HT4)
2023 JG2,1,2460077.481878380,2023-May-12 23:34,0.00318795986480701,0.00318558064705696,0.00319033904493547,12.4834917343873,12.416359243833,< 00:01,27.65,,,       (2023 JG2)
2023 JD1,5,2460077.593069015,2023-May-13 02:14,0.0198605369470008,0.0198290243684967,0.0198920489190661,6.66938771541319,6.64924157596979,< 00:01,26.27,,,       (2023 JD1)
2023 KG1,5,2460078.040902081,2023-May-13 12:59,0.0454770156662049,0.0451494721795543,0.0458045543299335,10.7706607133967,10.7652196001347,< 00:01,24.95,,,       (2023 KG1)
2023 JG,2,2460078.256286561,2023-May-13 18:09,0.0475056269203531,0.0471656823140052,0.0478455692007133,15.2762771965106,15.2726052024326,< 00:01,24.24,,,       (2023 JG)
2023 JN2,1,2460078.414051382,2023-May-13 21:56,0.0036344074644845,0.00362226449211894,0.00364655014856849,20.2263586231053,20.1900800084603,< 00:01,27.08,,,       (2023 JN2)
2023 JR1,3,2460078.560689348,2023-May-14 01:27,0.00260147870476125,0.00259995127728092,0.00260300612326811,20.2354673354614,20.1847889214907,< 00:01,27.39,,,       (2023 JR1)
2023 MQ2,3,2460078.682736422,2023-May-14 04:23,0.0479961497230486,0.0478191422855676,0.0481731535568841,4.3854987679091,4.37282180803525,00:40,25.29,,,       (2023 MQ2)
2023 KW1,2,2460079.096008109,2023-May-14 14:18,0.0288869912534246,0.0283417099544,0.029432249481777,12.8230534627144,12.815858302732,00:03,25.61,,,       (2023 KW1)
2023 JP,5,2460079.197605312,2023-May-14 16:45,0.0215317371761308,0.021432760156906,0.0216307104497371,7.75360073108428,7.73762438287902,< 00:01,25.67,,,       (2023 JP)
2023 JL1,1,2460079.592098956,2023-May-15 02:13,0.0166219766423726,0.0165737189456865,0.0166702326790612,7.31417458305877,7.29222549439941,< 00:01,27.29,,,       (2023 JL1)
2023 KX2,1,2460079.869086556,2023-May-15 08:51,0.044518465685237,0.044015693010696,0.0450212002814127,5.97462437530951,5.96459841206536,00:23,26.47,,,       (2023 KX2)
2023 JO1,1,2460080.951480759,2023-May-16 10:50,0.0199897895198297,0.0199070702194832,0.0200725061075079,8.27203793184883,8.25590864257748,< 00:01,26.99,,,       (2023 JO1)
2023 JD2,11,2460081.328030002,2023-May-16 19:52,0.0376603810628341,0.037584668763207,0.037736093110778,13.038932997105,13.0335057951105,< 00:01,23.72,,,       (2023 JD2)
2023 JS1,3,2460081.899612329,2023-May-17 09:35,0.0144852235303109,0.0144238957907156,0.0145465482534389,7.96691176636714,7.94378963705735,< 00:01,27.28,,,       (2023 JS1)
2023 JC3,4,2460082.149820700,2023-May-17 15:36,0.0327111755345513,0.0322926597504663,0.0331296816171122,13.3574803213404,13.3513808691723,< 00:01,26.28,,,       (2023 JC3)
2023 JT2,1,2460082.188678377,2023-May-17 16:32,0.0177237101350227,0.0176121506614039,0.0178352486419882,4.51152289221569,4.47807664710209,< 00:01,27.88,,,       (2023 JT2)
2023 KO,2,2460082.203018704,2023-May-17 16:52,0.0138227326134638,0.0137706336135926,0.0138748300407321,9.83429195012076,9.81467150750328,< 00:01,27.04,,,       (2023 KO)
2023 KT,3,2460082.315912496,2023-May-17 19:35,0.00111514664774425,0.0011133669458168,0.00111692608999196,8.76013679555494,8.48300006184764,< 00:01,28.35,,,       (2023 KT)
2023 KJ2,2,2460082.392895765,2023-May-17 21:26,0.0131758713349057,0.0131245050006954,0.0132272365414496,11.7676090908481,11.7504117128529,00:02,25.66,,,       (2023 KJ2)
2023 JT4,2,2460082.575769644,2023-May-18 01:49,0.0129584843025057,0.0129282890828987,0.0129886736185139,3.19083422946768,3.12573029904536,< 00:01,28.50,,,       (2023 JT4)
2023 JW3,1,2460082.755804141,2023-May-18 06:08,0.021573209808302,0.0212757346825926,0.0218706540532703,8.10684827104472,8.09159882022725,< 00:01,25.71,,,       (2023 JW3)
